Filename	Algorithm	m	n	executionTime	memory	isSat	mixCount	extractCount	appendCount	splitCount	spliceCount	purifyCount
SWEEP_R18_K3_N10_M172_S005-l.out	0	172	10	0.143113	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M172_S005-o.out	1	172	10	0.002291	0	0	35	93	8	4	0	35
SWEEP_R18_K3_N10_M172_S006-d.out	2	172	10	0.252325	0	0	180	270	135	135	0	45
SWEEP_R18_K3_N10_M172_S006-l.out	0	172	10	0.148319	0	0	192	135	20	10	0	46
SWEEP_R18_K3_N10_M172_S006-o.out	1	172	10	0.002623	0	0	50	135	10	5	0	50
SWEEP_R18_K3_N10_M172_S007-d.out	2	172	10	0.161131	0	0	160	240	120	120	0	40
SWEEP_R18_K3_N10_M172_S007-l.out	0	172	10	0.125053	0	0	172	120	20	10	0	41
SWEEP_R18_K3_N10_M172_S007-o.out	1	172	10	0.003328	0	0	57	156	10	5	0	57
SWEEP_R18_K3_N10_M172_S008-d.out	2	172	10	0.368831	0	0	184	276	138	138	0	46
SWEEP_R18_K3_N10_M172_S008-l.out	0	172	10	0.153896	0	0	196	138	20	10	0	47
SWEEP_R18_K3_N10_M172_S008-o.out	1	172	10	0.002830	0	0	56	153	10	5	0	56
SWEEP_R18_K3_N10_M172_S009-d.out	2	172	10	0.168471	0	0	300	450	225	225	0	75
SWEEP_R18_K3_N10_M172_S009-l.out	0	172	10	0.145994	0	0	312	225	20	10	0	76
SWEEP_R18_K3_N10_M172_S009-o.out	1	172	10	0.002364	0	0	38	102	8	4	0	38
SWEEP_R18_K3_N10_M172_S010-d.out	2	172	10	0.192478	0	0	288	432	216	216	0	72
SWEEP_R18_K3_N10_M172_S010-l.out	0	172	10	0.133548	0	0	300	216	20	10	0	73
SWEEP_R18_K3_N10_M172_S010-o.out	1	172	10	0.003954	0	0	83	231	12	6	0	83
SWEEP_R18_K3_N10_M172_S011-d.out	2	172	10	0.151381	0	0	224	336	168	168	0	56
SWEEP_R18_K3_N10_M172_S011-l.out	0	172	10	0.123227	0	0	236	168	20	10	0	57
SWEEP_R18_K3_N10_M172_S011-o.out	1	172	10	0.002487	0	0	27	72	6	3	0	27
SWEEP_R18_K3_N10_M172_S012-d.out	2	172	10	0.315655	0	0	156	234	117	117	0	39
SWEEP_R18_K3_N10_M172_S012-l.out	0	172	10	0.149735	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M172_S012-o.out	1	172	10	0.002408	0	0	57	156	10	5	0	57
SWEEP_R18_K3_N10_M172_S013-d.out	2	172	10	0.185608	0	0	220	330	165	165	0	55
SWEEP_R18_K3_N10_M172_S013-l.out	0	172	10	0.133417	0	0	232	165	20	10	0	56
SWEEP_R18_K3_N10_M172_S013-o.out	1	172	10	0.001873	0	0	19	48	6	3	0	19
SWEEP_R18_K3_N10_M172_S014-d.out	2	172	10	0.207724	0	0	280	420	210	210	0	70
SWEEP_R18_K3_N10_M172_S014-l.out	0	172	10	0.139885	0	0	292	210	20	10	0	71
SWEEP_R18_K3_N10_M172_S014-o.out	1	172	10	0.002508	0	0	56	153	10	5	0	56
SWEEP_R18_K3_N10_M172_S015-d.out	2	172	10	0.206523	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M172_S015-l.out	0	172	10	0.143574	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M172_S015-o.out	1	172	10	0.001938	0	0	36	96	8	4	0	36
SWEEP_R18_K3_N10_M172_S016-d.out	2	172	10	0.156912	0	0	172	258	129	129	0	43
SWEEP_R18_K3_N10_M172_S016-l.out	0	172	10	0.128245	0	0	184	129	20	10	0	44
SWEEP_R18_K3_N10_M172_S016-o.out	1	172	10	0.002722	0	0	54	147	10	5	0	54
SWEEP_R18_K3_N10_M172_S017-d.out	2	172	10	0.139916	0	0	176	264	132	132	0	44
SWEEP_R18_K3_N10_M172_S017-l.out	0	172	10	0.137276	0	0	188	132	20	10	0	45
SWEEP_R18_K3_N10_M172_S017-o.out	1	172	10	0.002517	0	0	35	93	8	4	0	35
SWEEP_R18_K3_N10_M172_S018-d.out	2	172	10	0.183165	0	0	248	372	186	186	0	62
SWEEP_R18_K3_N10_M172_S018-l.out	0	172	10	0.138127	0	0	260	186	20	10	0	63
SWEEP_R18_K3_N10_M172_S018-o.out	1	172	10	0.003076	0	0	80	222	12	6	0	80
SWEEP_R18_K3_N10_M172_S019-d.out	2	172	10	0.174131	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M172_S019-l.out	0	172	10	0.130775	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M172_S019-o.out	1	172	10	0.002533	0	0	63	174	10	5	0	63
SWEEP_R18_K3_N10_M172_S020-d.out	2	172	10	0.246951	0	0	156	234	117	117	0	39
SWEEP_R18_K3_N10_M172_S020-l.out	0	172	10	0.129395	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M172_S020-o.out	1	172	10	0.002629	0	0	52	141	10	5	0	52
SWEEP_R18_K3_N10_M172_S021-d.out	2	172	10	0.265540	0	0	216	324	162	162	0	54
SWEEP_R18_K3_N10_M172_S021-l.out	0	172	10	0.138615	0	0	228	162	20	10	0	55
SWEEP_R18_K3_N10_M172_S021-o.out	1	172	10	0.002078	0	0	30	78	8	4	0	30
SWEEP_R18_K3_N10_M172_S022-d.out	2	172	10	0.303271	0	0	204	306	153	153	0	51
SWEEP_R18_K3_N10_M172_S022-l.out	0	172	10	0.143071	0	0	216	153	20	10	0	52
SWEEP_R18_K3_N10_M172_S022-o.out	1	172	10	0.002478	0	0	53	144	10	5	0	53
SWEEP_R18_K3_N10_M172_S023-d.out	2	172	10	0.110860	0	0	244	366	183	183	0	61
SWEEP_R18_K3_N10_M172_S023-l.out	0	172	10	0.135109	0	0	256	183	20	10	0	62
SWEEP_R18_K3_N10_M172_S023-o.out	1	172	10	0.002801	0	0	52	141	10	5	0	52
SWEEP_R18_K3_N10_M172_S024-d.out	2	172	10	0.163329	0	0	196	294	147	147	0	49
SWEEP_R18_K3_N10_M172_S024-l.out	0	172	10	0.130702	0	0	208	147	20	10	0	50
SWEEP_R18_K3_N10_M172_S024-o.out	1	172	10	0.002264	0	0	37	99	8	4	0	37
SWEEP_R18_K3_N10_M172_S025-d.out	2	172	10	0.156420	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M172_S025-l.out	0	172	10	0.139946	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M172_S025-o.out	1	172	10	0.003063	0	0	57	156	10	5	0	57
SWEEP_R18_K3_N10_M172_S026-d.out	2	172	10	0.171257	0	0	244	366	183	183	0	61
SWEEP_R18_K3_N10_M172_S026-l.out	0	172	10	0.127807	0	0	256	183	20	10	0	62
SWEEP_R18_K3_N10_M172_S026-o.out	1	172	10	0.002672	0	0	32	84	8	4	0	32
SWEEP_R18_K3_N10_M172_S027-d.out	2	172	10	0.081689	0	0	208	312	156	156	0	52
SWEEP_R18_K3_N10_M172_S027-l.out	0	172	10	0.123036	0	0	220	156	20	10	0	53
SWEEP_R18_K3_N10_M172_S027-o.out	1	172	10	0.002658	0	0	55	150	10	5	0	55
SWEEP_R18_K3_N10_M172_S028-d.out	2	172	10	0.043635	0	0	128	192	96	96	0	32
SWEEP_R18_K3_N10_M172_S028-l.out	0	172	10	0.116195	0	0	140	96	20	10	0	33
SWEEP_R18_K3_N10_M172_S028-o.out	1	172	10	0.002839	0	0	53	144	10	5	0	53
SWEEP_R18_K3_N10_M172_S029-d.out	2	172	10	0.313544	0	0	184	276	138	138	0	46
SWEEP_R18_K3_N10_M172_S029-l.out	0	172	10	0.155826	0	0	196	138	20	10	0	47
SWEEP_R18_K3_N10_M172_S029-o.out	1	172	10	0.002575	0	0	56	153	10	5	0	56
SWEEP_R18_K3_N10_M176_S000-d.out	2	176	10	0.249035	0	0	200	300	150	150	0	50
SWEEP_R18_K3_N10_M176_S000-l.out	0	176	10	0.151103	0	0	212	150	20	10	0	51
SWEEP_R18_K3_N10_M176_S000-o.out	1	176	10	0.002823	0	0	35	93	8	4	0	35
SWEEP_R18_K3_N10_M176_S001-d.out	2	176	10	0.218978	0	0	224	336	168	168	0	56
SWEEP_R18_K3_N10_M176_S001-l.out	0	176	10	0.132245	0	0	236	168	20	10	0	57
SWEEP_R18_K3_N10_M176_S001-o.out	1	176	10	0.002341	0	0	49	132	10	5	0	49
SWEEP_R18_K3_N10_M176_S002-d.out	2	176	10	0.112871	0	0	196	294	147	147	0	49
SWEEP_R18_K3_N10_M176_S002-l.out	0	176	10	0.132493	0	0	208	147	20	10	0	50
SWEEP_R18_K3_N10_M176_S002-o.out	1	176	10	0.002643	0	0	32	84	8	4	0	32
SWEEP_R18_K3_N10_M176_S003-d.out	2	176	10	0.125645	0	0	192	288	144	144	0	48
SWEEP_R18_K3_N10_M176_S003-l.out	0	176	10	0.141866	0	0	204	144	20	10	0	49
SWEEP_R18_K3_N10_M176_S003-o.out	1	176	10	0.002113	0	0	30	78	8	4	0	30
SWEEP_R18_K3_N10_M176_S004-d.out	2	176	10	0.281790	0	0	240	360	180	180	0	60
SWEEP_R18_K3_N10_M176_S004-l.out	0	176	10	0.163641	0	0	252	180	20	10	0	61
SWEEP_R18_K3_N10_M176_S004-o.out	1	176	10	0.003701	0	0	58	159	10	5	0	58
SWEEP_R18_K3_N10_M176_S005-d.out	2	176	10	0.294109	0	0	156	234	117	117	0	39
SWEEP_R18_K3_N10_M176_S005-l.out	0	176	10	0.143999	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M176_S005-o.out	1	176	10	0.002297	0	0	36	96	8	4	0	36
SWEEP_R18_K3_N10_M176_S006-d.out	2	176	10	0.252375	0	0	180	270	135	135	0	45
SWEEP_R18_K3_N10_M176_S006-l.out	0	176	10	0.151152	0	0	192	135	20	10	0	46
SWEEP_R18_K3_N10_M176_S006-o.out	1	176	10	0.002693	0	0	51	138	10	5	0	51
SWEEP_R18_K3_N10_M176_S007-d.out	2	176	10	0.162109	0	0	160	240	120	120	0	40
SWEEP_R18_K3_N10_M176_S007-l.out	0	176	10	0.124967	0	0	172	120	20	10	0	41
SWEEP_R18_K3_N10_M176_S007-o.out	1	176	10	0.003298	0	0	58	159	10	5	0	58
SWEEP_R18_K3_N10_M176_S008-d.out	2	176	10	0.366411	0	0	184	276	138	138	0	46
SWEEP_R18_K3_N10_M176_S008-l.out	0	176	10	0.153762	0	0	196	138	20	10	0	47
SWEEP_R18_K3_N10_M176_S008-o.out	1	176	10	0.002789	0	0	57	156	10	5	0	57
SWEEP_R18_K3_N10_M176_S009-d.out	2	176	10	0.167969	0	0	300	450	225	225	0	75
SWEEP_R18_K3_N10_M176_S009-l.out	0	176	10	0.146716	0	0	312	225	20	10	0	76
SWEEP_R18_K3_N10_M176_S009-o.out	1	176	10	0.002354	0	0	39	105	8	4	0	39
SWEEP_R18_K3_N10_M176_S010-d.out	2	176	10	0.193405	0	0	288	432	216	216	0	72
SWEEP_R18_K3_N10_M176_S010-l.out	0	176	10	0.133753	0	0	300	216	20	10	0	73
SWEEP_R18_K3_N10_M176_S010-o.out	1	176	10	0.003782	0	0	83	231	12	6	0	83
SWEEP_R18_K3_N10_M176_S011-d.out	2	176	10	0.149312	0	0	224	336	168	168	0	56
SWEEP_R18_K3_N10_M176_S011-l.out	0	176	10	0.124046	0	0	236	168	20	10	0	57
SWEEP_R18_K3_N10_M176_S011-o.out	1	176	10	0.001940	0	0	27	72	6	3	0	27
SWEEP_R18_K3_N10_M176_S012-d.out	2	176	10	0.316025	0	0	156	234	117	117	0	39
SWEEP_R18_K3_N10_M176_S012-l.out	0	176	10	0.149943	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M176_S012-o.out	1	176	10	0.002513	0	0	58	159	10	5	0	58
SWEEP_R18_K3_N10_M176_S013-d.out	2	176	10	0.186254	0	0	220	330	165	165	0	55
SWEEP_R18_K3_N10_M176_S013-l.out	0	176	10	0.132944	0	0	232	165	20	10	0	56
SWEEP_R18_K3_N10_M176_S013-o.out	1	176	10	0.001858	0	0	19	48	6	3	0	19
SWEEP_R18_K3_N10_M176_S014-d.out	2	176	10	0.207210	0	0	280	420	210	210	0	70
SWEEP_R18_K3_N10_M176_S014-l.out	0	176	10	0.139896	0	0	292	210	20	10	0	71
SWEEP_R18_K3_N10_M176_S014-o.out	1	176	10	0.002525	0	0	57	156	10	5	0	57
SWEEP_R18_K3_N10_M176_S015-d.out	2	176	10	0.208402	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M176_S015-l.out	0	176	10	0.143687	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M176_S015-o.out	1	176	10	0.001993	0	0	36	96	8	4	0	36
SWEEP_R18_K3_N10_M176_S016-d.out	2	176	10	0.157569	0	0	172	258	129	129	0	43
SWEEP_R18_K3_N10_M176_S016-l.out	0	176	10	0.128127	0	0	184	129	20	10	0	44
SWEEP_R18_K3_N10_M176_S016-o.out	1	176	10	0.002860	0	0	55	150	10	5	0	55
SWEEP_R18_K3_N10_M176_S017-d.out	2	176	10	0.138174	0	0	176	264	132	132	0	44
SWEEP_R18_K3_N10_M176_S017-l.out	0	176	10	0.137544	0	0	188	132	20	10	0	45
SWEEP_R18_K3_N10_M176_S017-o.out	1	176	10	0.002499	0	0	35	93	8	4	0	35
SWEEP_R18_K3_N10_M176_S018-d.out	2	176	10	0.183813	0	0	248	372	186	186	0	62
SWEEP_R18_K3_N10_M176_S018-l.out	0	176	10	0.138599	0	0	260	186	20	10	0	63
SWEEP_R18_K3_N10_M176_S018-o.out	1	176	10	0.002850	0	0	51	138	10	5	0	51
SWEEP_R18_K3_N10_M176_S019-d.out	2	176	10	0.175197	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M176_S019-l.out	0	176	10	0.130752	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M176_S019-o.out	1	176	10	0.002542	0	0	64	177	10	5	0	64
SWEEP_R18_K3_N10_M176_S020-d.out	2	176	10	0.243468	0	0	156	234	117	117	0	39
SWEEP_R18_K3_N10_M176_S020-l.out	0	176	10	0.132676	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M176_S020-o.out	1	176	10	0.002205	0	0	30	78	8	4	0	30
SWEEP_R18_K3_N10_M176_S021-d.out	2	176	10	0.264463	0	0	216	324	162	162	0	54
SWEEP_R18_K3_N10_M176_S021-l.out	0	176	10	0.138672	0	0	228	162	20	10	0	55
SWEEP_R18_K3_N10_M176_S021-o.out	1	176	10	0.002075	0	0	30	78	8	4	0	30
SWEEP_R18_K3_N10_M176_S022-d.out	2	176	10	0.302284	0	0	204	306	153	153	0	51
SWEEP_R18_K3_N10_M176_S022-l.out	0	176	10	0.142667	0	0	216	153	20	10	0	52
SWEEP_R18_K3_N10_M176_S022-o.out	1	176	10	0.002599	0	0	53	144	10	5	0	53
SWEEP_R18_K3_N10_M176_S023-d.out	2	176	10	0.111057	0	0	244	366	183	183	0	61
SWEEP_R18_K3_N10_M176_S023-l.out	0	176	10	0.135148	0	0	256	183	20	10	0	62
SWEEP_R18_K3_N10_M176_S023-o.out	1	176	10	0.002774	0	0	52	141	10	5	0	52
SWEEP_R18_K3_N10_M176_S024-d.out	2	176	10	0.162802	0	0	196	294	147	147	0	49
SWEEP_R18_K3_N10_M176_S024-l.out	0	176	10	0.131508	0	0	208	147	20	10	0	50
SWEEP_R18_K3_N10_M176_S024-o.out	1	176	10	0.002356	0	0	38	102	8	4	0	38
SWEEP_R18_K3_N10_M176_S025-d.out	2	176	10	0.156561	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M176_S025-l.out	0	176	10	0.131643	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M176_S025-o.out	1	176	10	0.002999	0	0	59	162	10	5	0	59
SWEEP_R18_K3_N10_M176_S026-d.out	2	176	10	0.170521	0	0	244	366	183	183	0	61
SWEEP_R18_K3_N10_M176_S026-l.out	0	176	10	0.127317	0	0	256	183	20	10	0	62
SWEEP_R18_K3_N10_M176_S026-o.out	1	176	10	0.002743	0	0	32	84	8	4	0	32
SWEEP_R18_K3_N10_M176_S027-d.out	2	176	10	0.081415	0	0	208	312	156	156	0	52
SWEEP_R18_K3_N10_M176_S027-l.out	0	176	10	0.124978	0	0	220	156	20	10	0	53
SWEEP_R18_K3_N10_M176_S027-o.out	1	176	10	0.002478	0	0	56	153	10	5	0	56
SWEEP_R18_K3_N10_M176_S028-d.out	2	176	10	0.043270	0	0	128	192	96	96	0	32
SWEEP_R18_K3_N10_M176_S028-l.out	0	176	10	0.113224	0	0	140	96	20	10	0	33
SWEEP_R18_K3_N10_M176_S028-o.out	1	176	10	0.002916	0	0	53	144	10	5	0	53
SWEEP_R18_K3_N10_M176_S029-d.out	2	176	10	0.312957	0	0	184	276	138	138	0	46
SWEEP_R18_K3_N10_M176_S029-l.out	0	176	10	0.155517	0	0	196	138	20	10	0	47
SWEEP_R18_K3_N10_M176_S029-o.out	1	176	10	0.002686	0	0	60	165	10	5	0	60
SWEEP_R18_K3_N10_M180_S000-d.out	2	180	10	0.250691	0	0	200	300	150	150	0	50
SWEEP_R18_K3_N10_M180_S000-l.out	0	180	10	0.152584	0	0	212	150	20	10	0	51
SWEEP_R18_K3_N10_M180_S000-o.out	1	180	10	0.002850	0	0	35	93	8	4	0	35
SWEEP_R18_K3_N10_M180_S001-d.out	2	180	10	0.218261	0	0	224	336	168	168	0	56
SWEEP_R18_K3_N10_M180_S001-l.out	0	180	10	0.131414	0	0	236	168	20	10	0	57
SWEEP_R18_K3_N10_M180_S001-o.out	1	180	10	0.002297	0	0	51	138	10	5	0	51
SWEEP_R18_K3_N10_M180_S002-d.out	2	180	10	0.112770	0	0	196	294	147	147	0	49
SWEEP_R18_K3_N10_M180_S002-l.out	0	180	10	0.132540	0	0	208	147	20	10	0	50
SWEEP_R18_K3_N10_M180_S002-o.out	1	180	10	0.002639	0	0	32	84	8	4	0	32
SWEEP_R18_K3_N10_M180_S003-d.out	2	180	10	0.125395	0	0	192	288	144	144	0	48
SWEEP_R18_K3_N10_M180_S003-l.out	0	180	10	0.141515	0	0	204	144	20	10	0	49
SWEEP_R18_K3_N10_M180_S003-o.out	1	180	10	0.002110	0	0	31	81	8	4	0	31
SWEEP_R18_K3_N10_M180_S004-d.out	2	180	10	0.282414	0	0	240	360	180	180	0	60
SWEEP_R18_K3_N10_M180_S004-l.out	0	180	10	0.163190	0	0	252	180	20	10	0	61
SWEEP_R18_K3_N10_M180_S004-o.out	1	180	10	0.003615	0	0	58	159	10	5	0	58
SWEEP_R18_K3_N10_M180_S005-d.out	2	180	10	0.293473	0	0	156	234	117	117	0	39
SWEEP_R18_K3_N10_M180_S005-l.out	0	180	10	0.142588	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M180_S005-o.out	1	180	10	0.002327	0	0	37	99	8	4	0	37
SWEEP_R18_K3_N10_M180_S006-d.out	2	180	10	0.252138	0	0	180	270	135	135	0	45
SWEEP_R18_K3_N10_M180_S006-l.out	0	180	10	0.147612	0	0	192	135	20	10	0	46
SWEEP_R18_K3_N10_M180_S006-o.out	1	180	10	0.002691	0	0	51	138	10	5	0	51
SWEEP_R18_K3_N10_M180_S007-d.out	2	180	10	0.161231	0	0	160	240	120	120	0	40
SWEEP_R18_K3_N10_M180_S007-l.out	0	180	10	0.126138	0	0	172	120	20	10	0	41
SWEEP_R18_K3_N10_M180_S007-o.out	1	180	10	0.003307	0	0	58	159	10	5	0	58
SWEEP_R18_K3_N10_M180_S008-d.out	2	180	10	0.365276	0	0	184	276	138	138	0	46
SWEEP_R18_K3_N10_M180_S008-l.out	0	180	10	0.152327	0	0	196	138	20	10	0	47
SWEEP_R18_K3_N10_M180_S008-o.out	1	180	10	0.002782	0	0	58	159	10	5	0	58
SWEEP_R18_K3_N10_M180_S009-d.out	2	180	10	0.168390	0	0	300	450	225	225	0	75
SWEEP_R18_K3_N10_M180_S009-l.out	0	180	10	0.146197	0	0	312	225	20	10	0	76
SWEEP_R18_K3_N10_M180_S009-o.out	1	180	10	0.002325	0	0	40	108	8	4	0	40
SWEEP_R18_K3_N10_M180_S010-d.out	2	180	10	0.190898	0	0	288	432	216	216	0	72
SWEEP_R18_K3_N10_M180_S010-l.out	0	180	10	0.132882	0	0	300	216	20	10	0	73
SWEEP_R18_K3_N10_M180_S010-o.out	1	180	10	0.004020	0	0	86	240	12	6	0	86
SWEEP_R18_K3_N10_M180_S011-d.out	2	180	10	0.150368	0	0	224	336	168	168	0	56
SWEEP_R18_K3_N10_M180_S011-l.out	0	180	10	0.123310	0	0	236	168	20	10	0	57
SWEEP_R18_K3_N10_M180_S011-o.out	1	180	10	0.001909	0	0	27	72	6	3	0	27
SWEEP_R18_K3_N10_M180_S012-d.out	2	180	10	0.316684	0	0	156	234	117	117	0	39
SWEEP_R18_K3_N10_M180_S012-l.out	0	180	10	0.150292	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M180_S012-o.out	1	180	10	0.002516	0	0	60	165	10	5	0	60
SWEEP_R18_K3_N10_M180_S013-d.out	2	180	10	0.186403	0	0	220	330	165	165	0	55
SWEEP_R18_K3_N10_M180_S013-l.out	0	180	10	0.133227	0	0	232	165	20	10	0	56
SWEEP_R18_K3_N10_M180_S013-o.out	1	180	10	0.001909	0	0	19	48	6	3	0	19
SWEEP_R18_K3_N10_M180_S014-d.out	2	180	10	0.210134	0	0	280	420	210	210	0	70
SWEEP_R18_K3_N10_M180_S014-l.out	0	180	10	0.140754	0	0	292	210	20	10	0	71
SWEEP_R18_K3_N10_M180_S014-o.out	1	180	10	0.002679	0	0	58	159	10	5	0	58
SWEEP_R18_K3_N10_M180_S015-d.out	2	180	10	0.206605	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M180_S015-l.out	0	180	10	0.143679	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M180_S015-o.out	1	180	10	0.001998	0	0	36	96	8	4	0	36
SWEEP_R18_K3_N10_M180_S016-d.out	2	180	10	0.156950	0	0	172	258	129	129	0	43
SWEEP_R18_K3_N10_M180_S016-l.out	0	180	10	0.128055	0	0	184	129	20	10	0	44
SWEEP_R18_K3_N10_M180_S016-o.out	1	180	10	0.002788	0	0	55	150	10	5	0	55
SWEEP_R18_K3_N10_M180_S017-d.out	2	180	10	0.138310	0	0	176	264	132	132	0	44
SWEEP_R18_K3_N10_M180_S017-l.out	0	180	10	0.138200	0	0	188	132	20	10	0	45
SWEEP_R18_K3_N10_M180_S017-o.out	1	180	10	0.002497	0	0	35	93	8	4	0	35
SWEEP_R18_K3_N10_M180_S018-d.out	2	180	10	0.183493	0	0	248	372	186	186	0	62
SWEEP_R18_K3_N10_M180_S018-l.out	0	180	10	0.145206	0	0	260	186	20	10	0	63
SWEEP_R18_K3_N10_M180_S018-o.out	1	180	10	0.002841	0	0	53	144	10	5	0	53
SWEEP_R18_K3_N10_M180_S019-d.out	2	180	10	0.174864	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M180_S019-l.out	0	180	10	0.129470	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M180_S019-o.out	1	180	10	0.002355	0	0	38	102	8	4	0	38
SWEEP_R18_K3_N10_M180_S020-d.out	2	180	10	0.245357	0	0	156	234	117	117	0	39
SWEEP_R18_K3_N10_M180_S020-l.out	0	180	10	0.129938	0	0	168	117	20	10	0	40
SWEEP_R18_K3_N10_M180_S020-o.out	1	180	10	0.002359	0	0	30	78	8	4	0	30
SWEEP_R18_K3_N10_M180_S021-d.out	2	180	10	0.266091	0	0	216	324	162	162	0	54
SWEEP_R18_K3_N10_M180_S021-l.out	0	180	10	0.138609	0	0	228	162	20	10	0	55
SWEEP_R18_K3_N10_M180_S021-o.out	1	180	10	0.002156	0	0	30	78	8	4	0	30
SWEEP_R18_K3_N10_M180_S022-d.out	2	180	10	0.303210	0	0	204	306	153	153	0	51
SWEEP_R18_K3_N10_M180_S022-l.out	0	180	10	0.143348	0	0	216	153	20	10	0	52
SWEEP_R18_K3_N10_M180_S022-o.out	1	180	10	0.002508	0	0	54	147	10	5	0	54
SWEEP_R18_K3_N10_M180_S023-d.out	2	180	10	0.112119	0	0	244	366	183	183	0	61
SWEEP_R18_K3_N10_M180_S023-l.out	0	180	10	0.135136	0	0	256	183	20	10	0	62
SWEEP_R18_K3_N10_M180_S023-o.out	1	180	10	0.002785	0	0	53	144	10	5	0	53
SWEEP_R18_K3_N10_M180_S024-d.out	2	180	10	0.162807	0	0	196	294	147	147	0	49
SWEEP_R18_K3_N10_M180_S024-l.out	0	180	10	0.131184	0	0	208	147	20	10	0	50
SWEEP_R18_K3_N10_M180_S024-o.out	1	180	10	0.002436	0	0	38	102	8	4	0	38
SWEEP_R18_K3_N10_M180_S025-d.out	2	180	10	0.157436	0	0	188	282	141	141	0	47
SWEEP_R18_K3_N10_M180_S025-l.out	0	180	10	0.130489	0	0	200	141	20	10	0	48
SWEEP_R18_K3_N10_M180_S025-o.out	1	180	10	0.002983	0	0	59	162	10	5	0	59
SWEEP_R18_K3_N10_M180_S026-d.out	2	180	10	0.171486	0	0	244	366	183	183	0	61
SWEEP_R18_K3_N10_M180_S026-l.out	0	180	10	0.127731	0	0	256	183	20	10	0	62
SWEEP_R18_K3_N10_M180_S026-o.out	1	180	10	0.002742	0	0	32	84	8	4	0	32
SWEEP_R18_K3_N10_M180_S027-d.out	2	180	10	0.082297	0	0	208	312	156	156	0	52
SWEEP_R18_K3_N10_M180_S027-l.out	0	180	10	0.122372	0	0	220	156	20	10	0	53
SWEEP_R18_K3_N10_M180_S027-o.out	1	180	10	0.002502	0	0	56	153	10	5	0	56
SWEEP_R18_K3_N10_M180_S028-d.out	2	180	10	0.043151	0	0	128	192	96	96	0	32
SWEEP_R18_K3_N10_M180_S028-l.out	0	180	10	0.113662	0	0	140	96	20	10	0	33
SWEEP_R18_K3_N10_M180_S028-o.out	1	180	10	0.002919	0	0	54	147	10	5	0	54
SWEEP_R18_K3_N10_M180_S029-d.out	2	180	10	0.314655	0	0	184	276	138	138	0	46
SWEEP_R18_K3_N10_M180_S029-l.out	0	180	10	0.155766	0	0	196	138	20	10	0	47
SWEEP_R18_K3_N10_M180_S029-o.out	1	180	10	0.002269	0	0	33	87	8	4	0	33
SWEEP_R19_K3_N10_M184_S000-d.out	2	184	10	0.249764	0	0	200	300	150	150	0	50
SWEEP_R19_K3_N10_M184_S000-l.out	0	184	10	0.151325	0	0	212	150	20	10	0	51
SWEEP_R19_K3_N10_M184_S000-o.out	1	184	10	0.002801	0	0	36	96	8	4	0	36
SWEEP_R19_K3_N10_M184_S001-d.out	2	184	10	0.217779	0	0	224	336	168	168	0	56
SWEEP_R19_K3_N10_M184_S001-l.out	0	184	10	0.132667	0	0	236	168	20	10	0	57
SWEEP_R19_K3_N10_M184_S001-o.out	1	184	10	0.002322	0	0	51	138	10	5	0	51
SWEEP_R19_K3_N10_M184_S002-d.out	2	184	10	0.113379	0	0	196	294	147	147	0	49
SWEEP_R19_K3_N10_M184_S002-l.out	0	184	10	0.132461	0	0	208	147	20	10	0	50
SWEEP_R19_K3_N10_M184_S002-o.out	1	184	10	0.002302	0	0	33	87	8	4	0	33
SWEEP_R19_K3_N10_M184_S003-d.out	2	184	10	0.126388	0	0	192	288	144	144	0	48
SWEEP_R19_K3_N10_M184_S003-l.out	0	184	10	0.141405	0	0	204	144	20	10	0	49
SWEEP_R19_K3_N10_M184_S003-o.out	1	184	10	0.002126	0	0	33	87	8	4	0	33
SWEEP_R19_K3_N10_M184_S004-d.out	2	184	10	0.281905	0	0	240	360	180	180	0	60
SWEEP_R19_K3_N10_M184_S004-l.out	0	184	10	0.164181	0	0	252	180	20	10	0	61
