Filename	Algorithm	m	n	executionTime	memory	isSat	mixCount	extractCount	appendCount	splitCount	spliceCount	purifyCount
SWEEP_R2_K3_N20_M32_S008-d.out	2	32	20	89	203741	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S008-l.out	0	32	20	159	20198	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S008-o.out	1	32	20	3.559365	20201	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S009-d.out	2	32	20	280	837101	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S009-l.out	0	32	20	178	34949	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S009-o.out	1	32	20	3.368558	34951	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S010-d.out	2	32	20	150	354441	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S010-l.out	0	32	20	157	13425	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S010-o.out	1	32	20	3.166608	13426	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S011-d.out	2	32	20	65	180071	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S011-l.out	0	32	20	180	17060	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S011-o.out	1	32	20	4.408479	17061	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S012-d.out	2	32	20	210	179814	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S012-l.out	0	32	20	152	8498	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S012-o.out	1	32	20	2.712151	8501	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S013-d.out	2	32	20	152	125996	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S013-l.out	0	32	20	151	9554	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S013-o.out	1	32	20	1.465345	9554	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S014-d.out	2	32	20	134	237191	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S014-l.out	0	32	20	151	9194	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S014-o.out	1	32	20	1.510247	9196	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S015-d.out	2	32	20	199	256828	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S015-l.out	0	32	20	160	15082	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S015-o.out	1	32	20	2.388339	15086	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S016-d.out	2	32	20	253	545344	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S016-l.out	0	32	20	179	27290	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S016-o.out	1	32	20	5.030566	27290	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S017-d.out	2	32	20	124	500451	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S017-l.out	0	32	20	171	17432	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S017-o.out	1	32	20	3.979282	17436	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S018-d.out	2	32	20	46	94646	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S018-l.out	0	32	20	161	6246	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S018-o.out	1	32	20	1.888662	6246	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S019-d.out	2	32	20	155	248077	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S019-l.out	0	32	20	168	13696	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S019-o.out	1	32	20	1.812765	13696	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S020-d.out	2	32	20	370	657141	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S020-l.out	0	32	20	162	16731	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S020-o.out	1	32	20	4.081437	16731	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S021-d.out	2	32	20	198	306102	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S021-l.out	0	32	20	190	15271	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S021-o.out	1	32	20	3.366621	15271	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S022-d.out	2	32	20	143	156927	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S022-l.out	0	32	20	186	12432	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S022-o.out	1	32	20	3.506298	12436	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S023-d.out	2	32	20	63	278641	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S023-l.out	0	32	20	167	20023	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S023-o.out	1	32	20	6.618631	20026	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S024-d.out	2	32	20	285	266369	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S024-l.out	0	32	20	167	18855	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S024-o.out	1	32	20	4.322743	18856	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S025-d.out	2	32	20	92	193736	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S025-l.out	0	32	20	149	7486	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S025-o.out	1	32	20	2.141853	7486	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S026-d.out	2	32	20	92	194101	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S026-l.out	0	32	20	171	12087	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S026-o.out	1	32	20	2.736142	12091	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S027-d.out	2	32	20	74	56192	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S027-l.out	0	32	20	159	12492	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S027-o.out	1	32	20	5.190613	12496	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S028-d.out	2	32	20	139	296621	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S028-l.out	0	32	20	167	14962	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S028-o.out	1	32	20	4.188328	14966	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M32_S029-d.out	2	32	20	221	257861	1	128	192	96	96	0	32
SWEEP_R2_K3_N20_M32_S029-l.out	0	32	20	162	14444	1	150	96	40	20	0	33
SWEEP_R2_K3_N20_M32_S029-o.out	1	32	20	2.302842	14446	1	50	96	36	18	0	50
SWEEP_R2_K3_N20_M36_S000-d.out	2	36	20	78	46460	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S000-l.out	0	36	20	150	3605	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S000-o.out	1	36	20	0.887069	3608	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S001-d.out	2	36	20	212	243011	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S001-l.out	0	36	20	162	9997	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S001-o.out	1	36	20	2.062685	10001	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S002-d.out	2	36	20	250	131526	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S002-l.out	0	36	20	169	8826	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S002-o.out	1	36	20	1.570421	8826	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S003-d.out	2	36	20	142	85559	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S003-l.out	0	36	20	173	8122	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S003-o.out	1	36	20	2.387485	8126	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S004-d.out	2	36	20	82	156381	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S004-l.out	0	36	20	161	7618	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S004-o.out	1	36	20	3.363863	7621	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S005-d.out	2	36	20	396	195842	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S005-l.out	0	36	20	168	9743	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S005-o.out	1	36	20	2.339725	9746	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S006-d.out	2	36	20	96	85204	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S006-l.out	0	36	20	153	6868	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S006-o.out	1	36	20	2.063496	6871	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S007-d.out	2	36	20	142	120936	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S007-l.out	0	36	20	149	5882	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S007-o.out	1	36	20	1.248276	5886	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S008-d.out	2	36	20	114	208026	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S008-l.out	0	36	20	161	13606	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S008-o.out	1	36	20	3.051306	13606	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S009-d.out	2	36	20	337	380421	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S009-l.out	0	36	20	181	21560	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S009-o.out	1	36	20	2.228888	21561	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S010-d.out	2	36	20	171	181643	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S010-l.out	0	36	20	158	8492	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S010-o.out	1	36	20	2.517928	8496	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S011-d.out	2	36	20	81	146776	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S011-l.out	0	36	20	183	9750	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S011-o.out	1	36	20	3.023405	9751	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S012-d.out	2	36	20	218	60270	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S012-l.out	0	36	20	153	4507	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S012-o.out	1	36	20	2.095387	4511	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S013-d.out	2	36	20	161	86909	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S013-l.out	0	36	20	151	5850	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S013-o.out	1	36	20	1.225812	5851	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S014-d.out	2	36	20	150	151756	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S014-l.out	0	36	20	150	6698	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S014-o.out	1	36	20	1.203372	6701	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S015-d.out	2	36	20	215	173047	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S015-l.out	0	36	20	162	8770	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S015-o.out	1	36	20	1.869893	8770	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S016-d.out	2	36	20	292	392611	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S016-l.out	0	36	20	181	15130	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S016-o.out	1	36	20	3.237387	15131	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S017-d.out	2	36	20	161	291021	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S017-l.out	0	36	20	172	12303	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S017-o.out	1	36	20	3.790890	12306	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S018-d.out	2	36	20	52	65686	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S018-l.out	0	36	20	162	4043	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S018-o.out	1	36	20	1.890894	4045	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S019-d.out	2	36	20	167	130829	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S019-l.out	0	36	20	167	6932	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S019-o.out	1	36	20	1.228687	6936	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S020-d.out	2	36	20	404	276144	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S020-l.out	0	36	20	160	9842	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S020-o.out	1	36	20	2.865902	9846	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S021-d.out	2	36	20	216	164509	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S021-l.out	0	36	20	167	8866	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S021-o.out	1	36	20	1.990486	8866	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S022-d.out	2	36	20	154	81039	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S022-l.out	0	36	20	164	6090	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S022-o.out	1	36	20	2.455498	6091	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S023-d.out	2	36	20	84	170613	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S023-l.out	0	36	20	170	12370	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S023-o.out	1	36	20	5.204979	12371	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S024-d.out	2	36	20	303	107745	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S024-l.out	0	36	20	162	8735	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S024-o.out	1	36	20	2.451258	8736	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S025-d.out	2	36	20	104	93643	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S025-l.out	0	36	20	150	4544	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S025-o.out	1	36	20	1.639407	4547	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S026-d.out	2	36	20	108	142651	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S026-l.out	0	36	20	171	9119	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S026-o.out	1	36	20	2.379596	9121	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S027-d.out	2	36	20	82	79373	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S027-l.out	0	36	20	160	7803	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S027-o.out	1	36	20	3.771785	7806	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S028-d.out	2	36	20	167	282846	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S028-l.out	0	36	20	166	10143	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S028-o.out	1	36	20	2.832631	10146	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M36_S029-d.out	2	36	20	230	103257	1	144	216	108	108	0	36
SWEEP_R2_K3_N20_M36_S029-l.out	0	36	20	162	6433	1	166	108	40	20	0	37
SWEEP_R2_K3_N20_M36_S029-o.out	1	36	20	1.568810	6436	1	54	108	36	18	0	54
SWEEP_R2_K3_N20_M40_S000-d.out	2	40	20	81	24969	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S000-l.out	0	40	20	150	2225	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S000-o.out	1	40	20	0.721767	2226	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S001-d.out	2	40	20	232	126774	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S001-l.out	0	40	20	162	6971	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S001-o.out	1	40	20	1.703934	6971	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S002-d.out	2	40	20	254	49120	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S002-l.out	0	40	20	169	4483	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S002-o.out	1	40	20	1.086710	4482	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S003-d.out	2	40	20	145	31926	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S003-l.out	0	40	20	174	3421	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S003-o.out	1	40	20	1.301885	3419	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S004-d.out	2	40	20	92	122848	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S004-l.out	0	40	20	162	6417	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S004-o.out	1	40	20	3.088219	6421	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S005-d.out	2	40	20	409	133629	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S005-l.out	0	40	20	169	7159	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S005-o.out	1	40	20	2.255380	7161	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S006-d.out	2	40	20	99	20663	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S006-l.out	0	40	20	153	2652	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S006-o.out	1	40	20	1.394548	2651	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S007-d.out	2	40	20	151	68445	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S007-l.out	0	40	20	149	3448	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S007-o.out	1	40	20	1.132469	3449	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S008-d.out	2	40	20	124	114780	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S008-l.out	0	40	20	161	7495	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S008-o.out	1	40	20	1.826725	7496	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S009-d.out	2	40	20	362	222168	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S009-l.out	0	40	20	182	12764	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S009-o.out	1	40	20	1.802279	12766	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S010-d.out	2	40	20	176	39190	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S010-l.out	0	40	20	157	3100	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S010-o.out	1	40	20	1.635692	3100	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S011-d.out	2	40	20	88	60346	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S011-l.out	0	40	20	183	5082	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S011-o.out	1	40	20	1.738421	5081	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S012-d.out	2	40	20	221	30629	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S012-l.out	0	40	20	153	2412	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S012-o.out	1	40	20	1.289436	2416	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S013-d.out	2	40	20	165	25017	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S013-l.out	0	40	20	151	2399	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S013-o.out	1	40	20	0.890255	2398	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S014-d.out	2	40	20	158	70054	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S014-l.out	0	40	20	149	3765	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S014-o.out	1	40	20	0.929904	3764	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S015-d.out	2	40	20	224	76642	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S015-l.out	0	40	20	162	4521	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S015-o.out	1	40	20	1.238197	4521	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S016-d.out	2	40	20	300	104287	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S016-l.out	0	40	20	182	6981	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S016-o.out	1	40	20	2.179151	6981	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S017-d.out	2	40	20	174	110758	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S017-l.out	0	40	20	172	6062	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S017-o.out	1	40	20	1.974867	6066	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S018-d.out	2	40	20	57	43888	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S018-l.out	0	40	20	162	2752	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S018-o.out	1	40	20	1.446411	2754	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S019-d.out	2	40	20	171	42326	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S019-l.out	0	40	20	168	2856	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S019-o.out	1	40	20	0.944514	2856	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S020-d.out	2	40	20	421	134029	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S020-l.out	0	40	20	160	6860	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S020-o.out	1	40	20	2.205367	6861	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S021-d.out	2	40	20	227	79786	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S021-l.out	0	40	20	168	5607	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S021-o.out	1	40	20	1.672970	5611	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S022-d.out	2	40	20	157	26613	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S022-l.out	0	40	20	165	2793	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S022-o.out	1	40	20	1.572914	2796	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S023-d.out	2	40	20	95	118556	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S023-l.out	0	40	20	163	6382	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S023-o.out	1	40	20	3.555066	6386	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S024-d.out	2	40	20	308	52412	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S024-l.out	0	40	20	162	5384	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S024-o.out	1	40	20	1.973984	5386	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S025-d.out	2	40	20	107	16082	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S025-l.out	0	40	20	149	1598	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S025-o.out	1	40	20	1.164556	1594	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S026-d.out	2	40	20	113	57326	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S026-l.out	0	40	20	172	4203	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S026-o.out	1	40	20	1.818387	4206	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S027-d.out	2	40	20	86	42196	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S027-l.out	0	40	20	161	3289	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S027-o.out	1	40	20	2.019870	3289	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S028-d.out	2	40	20	180	92383	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S028-l.out	0	40	20	167	4997	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S028-o.out	1	40	20	2.090995	4998	1	58	120	36	18	0	58
SWEEP_R2_K3_N20_M40_S029-d.out	2	40	20	234	42431	1	160	240	120	120	0	40
SWEEP_R2_K3_N20_M40_S029-l.out	0	40	20	162	3282	1	182	120	40	20	0	41
SWEEP_R2_K3_N20_M40_S029-o.out	1	40	20	1.143523	3283	1	58	120	36	18	0	58
SWEEP_R3_K3_N20_M44_S000-d.out	2	44	20	83	14015	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S000-l.out	0	44	20	150	1342	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S000-o.out	1	44	20	0.520888	1343	1	62	132	36	18	0	62
SWEEP_R3_K3_N20_M44_S001-d.out	2	44	20	228	37216	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S001-l.out	0	44	20	169	3311	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S001-o.out	1	44	20	1.117077	3302	1	62	132	36	18	0	62
SWEEP_R3_K3_N20_M44_S002-d.out	2	44	20	257	22897	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S002-l.out	0	44	20	177	2205	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S002-o.out	1	44	20	0.744918	2203	1	62	132	36	18	0	62
SWEEP_R3_K3_N20_M44_S003-d.out	2	44	20	148	42264	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S003-l.out	0	44	20	175	2563	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S003-o.out	1	44	20	1.090832	2563	1	62	132	36	18	0	62
SWEEP_R3_K3_N20_M44_S004-d.out	2	44	20	97	37654	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S004-l.out	0	44	20	161	3086	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S004-o.out	1	44	20	1.571203	3084	1	62	132	36	18	0	62
SWEEP_R3_K3_N20_M44_S005-d.out	2	44	20	417	73257	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S005-l.out	0	44	20	167	4914	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S005-o.out	1	44	20	1.897353	4917	1	62	132	36	18	0	62
SWEEP_R3_K3_N20_M44_S006-d.out	2	44	20	101	13089	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S006-l.out	0	44	20	152	1870	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S006-o.out	1	44	20	1.224262	1869	1	62	132	36	18	0	62
SWEEP_R3_K3_N20_M44_S007-d.out	2	44	20	154	34061	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S007-l.out	0	44	20	148	2147	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S007-o.out	1	44	20	0.780159	2146	1	62	132	36	18	0	62
SWEEP_R3_K3_N20_M44_S008-d.out	2	44	20	128	46285	1	176	264	132	132	0	44
SWEEP_R3_K3_N20_M44_S008-l.out	0	44	20	160	4082	1	198	132	40	20	0	45
SWEEP_R3_K3_N20_M44_S008-o.out	1	44	20	1.190430	4083	1	62	132	36	18	0	62
