Filename	Algorithm	m	n	executionTime	memory	isSat	mixCount	extractCount	appendCount	splitCount	spliceCount	purifyCount
SWEEP_R12_K3_N20_M236_S013-l.out	0	236	20	149.566406	0	0	362	255	40	20	0	86
SWEEP_R12_K3_N20_M236_S013-o.out	1	236	20	0.013451	0	0	106	279	26	13	0	106
SWEEP_R12_K3_N20_M236_S014-d.out	2	236	20	161.768082	0	0	348	522	261	261	0	87
SWEEP_R12_K3_N20_M236_S014-l.out	0	236	20	148.283905	0	0	370	261	40	20	0	88
SWEEP_R12_K3_N20_M236_S014-o.out	1	236	20	0.015957	0	0	60	150	20	10	0	60
SWEEP_R12_K3_N20_M236_S015-d.out	2	236	20	226.244995	0	0	324	486	243	243	0	81
SWEEP_R12_K3_N20_M236_S015-l.out	0	236	20	160.375824	0	0	346	243	40	20	0	82
SWEEP_R12_K3_N20_M236_S015-o.out	1	236	20	0.010170	0	0	81	210	22	11	0	81
SWEEP_R12_K3_N20_M236_S016-d.out	2	236	20	301.254089	0	0	380	570	285	285	0	95
SWEEP_R12_K3_N20_M236_S016-l.out	0	236	20	180.630081	0	0	402	285	40	20	0	96
SWEEP_R12_K3_N20_M236_S016-o.out	1	236	20	0.016537	0	0	86	222	24	12	0	86
SWEEP_R12_K3_N20_M236_S017-d.out	2	236	20	185.237244	0	0	488	732	366	366	0	122
SWEEP_R12_K3_N20_M236_S017-l.out	0	236	20	171.519669	0	0	510	366	40	20	0	123
SWEEP_R12_K3_N20_M236_S017-o.out	1	236	20	0.016992	0	0	84	219	22	11	0	84
SWEEP_R12_K3_N20_M236_S018-d.out	2	236	20	59.892178	0	0	328	492	246	246	0	82
SWEEP_R12_K3_N20_M236_S018-l.out	0	236	20	161.101929	0	0	350	246	40	20	0	83
SWEEP_R12_K3_N20_M236_S018-o.out	1	236	20	0.036233	0	0	80	204	24	12	0	80
SWEEP_R12_K3_N20_M236_S019-d.out	2	236	20	179.772919	0	0	344	516	258	258	0	86
SWEEP_R12_K3_N20_M236_S019-l.out	0	236	20	165.886124	0	0	366	258	40	20	0	87
SWEEP_R12_K3_N20_M236_S019-o.out	1	236	20	0.019652	0	0	79	204	22	11	0	79
SWEEP_R12_K3_N20_M236_S020-d.out	2	236	20	420.613434	0	0	436	654	327	327	0	109
SWEEP_R12_K3_N20_M236_S020-l.out	0	236	20	159.785187	0	0	458	327	40	20	0	110
SWEEP_R12_K3_N20_M236_S020-o.out	1	236	20	0.027631	0	0	135	363	28	14	0	135
SWEEP_R12_K3_N20_M236_S021-d.out	2	236	20	230.019409	0	0	416	624	312	312	0	104
SWEEP_R12_K3_N20_M236_S021-l.out	0	236	20	166.647202	0	0	438	312	40	20	0	105
SWEEP_R12_K3_N20_M236_S021-o.out	1	236	20	0.027855	0	0	157	426	30	15	0	157
SWEEP_R12_K3_N20_M236_S022-d.out	2	236	20	153.927231	0	0	396	594	297	297	0	99
SWEEP_R12_K3_N20_M236_S022-l.out	0	236	20	162.767807	0	0	418	297	40	20	0	100
SWEEP_R12_K3_N20_M236_S022-o.out	1	236	20	0.031162	0	0	133	357	28	14	0	133
SWEEP_R12_K3_N20_M236_S023-d.out	2	236	20	106.234482	0	0	424	636	318	318	0	106
SWEEP_R12_K3_N20_M236_S023-l.out	0	236	20	163.403168	0	0	446	318	40	20	0	107
SWEEP_R12_K3_N20_M236_S023-o.out	1	236	20	0.022554	0	0	92	240	24	12	0	92
SWEEP_R12_K3_N20_M236_S024-d.out	2	236	20	307.502991	0	0	444	666	333	333	0	111
SWEEP_R12_K3_N20_M236_S024-l.out	0	236	20	161.565796	0	0	466	333	40	20	0	112
SWEEP_R12_K3_N20_M236_S024-o.out	1	236	20	0.013369	0	0	89	231	24	12	0	89
SWEEP_R12_K3_N20_M236_S025-d.out	2	236	20	105.254341	0	0	328	492	246	246	0	82
SWEEP_R12_K3_N20_M236_S025-l.out	0	236	20	147.514908	0	0	350	246	40	20	0	83
SWEEP_R12_K3_N20_M236_S025-o.out	1	236	20	0.011989	0	0	73	186	22	11	0	73
SWEEP_R12_K3_N20_M236_S026-d.out	2	236	20	116.502838	0	0	364	546	273	273	0	91
SWEEP_R12_K3_N20_M236_S026-l.out	0	236	20	170.184357	0	0	386	273	40	20	0	92
SWEEP_R12_K3_N20_M236_S026-o.out	1	236	20	0.018998	0	0	92	240	24	12	0	92
SWEEP_R12_K3_N20_M236_S027-d.out	2	236	20	86.470482	0	0	348	522	261	261	0	87
SWEEP_R12_K3_N20_M236_S027-l.out	0	236	20	158.250671	0	0	370	261	40	20	0	88
SWEEP_R12_K3_N20_M236_S027-o.out	1	236	20	0.016670	0	0	71	180	22	11	0	71
SWEEP_R12_K3_N20_M236_S028-d.out	2	236	20	178.844742	0	0	368	552	276	276	0	92
SWEEP_R12_K3_N20_M236_S028-l.out	0	236	20	164.763550	0	0	390	276	40	20	0	93
SWEEP_R12_K3_N20_M236_S028-o.out	1	236	20	0.031104	0	0	111	294	26	13	0	111
SWEEP_R12_K3_N20_M236_S029-d.out	2	236	20	233.379135	0	0	368	552	276	276	0	92
SWEEP_R12_K3_N20_M236_S029-l.out	0	236	20	160.499237	0	0	390	276	40	20	0	93
SWEEP_R12_K3_N20_M236_S029-o.out	1	236	20	0.018105	0	0	102	270	24	12	0	102
SWEEP_R12_K3_N20_M240_S000-d.out	2	240	20	81.752823	0	0	424	636	318	318	0	106
SWEEP_R12_K3_N20_M240_S000-l.out	0	240	20	148.903381	0	0	446	318	40	20	0	107
SWEEP_R12_K3_N20_M240_S000-o.out	1	240	20	0.015994	0	0	97	255	24	12	0	97
SWEEP_R12_K3_N20_M240_S001-d.out	2	240	20	232.219482	0	0	440	660	330	330	0	110
SWEEP_R12_K3_N20_M240_S001-l.out	0	240	20	161.749619	0	0	462	330	40	20	0	111
SWEEP_R12_K3_N20_M240_S001-o.out	1	240	20	0.011822	0	0	66	165	22	11	0	66
SWEEP_R12_K3_N20_M240_S002-d.out	2	240	20	251.596313	0	0	416	624	312	312	0	104
SWEEP_R12_K3_N20_M240_S002-l.out	0	240	20	166.615540	0	0	438	312	40	20	0	105
SWEEP_R12_K3_N20_M240_S002-o.out	1	240	20	0.023635	0	0	93	243	24	12	0	93
SWEEP_R12_K3_N20_M240_S003-d.out	2	240	20	145.726898	0	0	376	564	282	282	0	94
SWEEP_R12_K3_N20_M240_S003-l.out	0	240	20	171.347366	0	0	398	282	40	20	0	95
SWEEP_R12_K3_N20_M240_S003-o.out	1	240	20	0.025977	0	0	106	279	26	13	0	106
SWEEP_R12_K3_N20_M240_S004-d.out	2	240	20	97.256554	0	0	336	504	252	252	0	84
SWEEP_R12_K3_N20_M240_S004-l.out	0	240	20	160.527924	0	0	358	252	40	20	0	85
SWEEP_R12_K3_N20_M240_S004-o.out	1	240	20	0.026616	0	0	67	168	22	11	0	67
SWEEP_R12_K3_N20_M240_S005-d.out	2	240	20	414.632660	0	0	420	630	315	315	0	105
SWEEP_R12_K3_N20_M240_S005-l.out	0	240	20	166.884140	0	0	442	315	40	20	0	106
SWEEP_R12_K3_N20_M240_S005-o.out	1	240	20	0.013462	0	0	98	258	24	12	0	98
SWEEP_R12_K3_N20_M240_S006-d.out	2	240	20	98.953331	0	0	412	618	309	309	0	103
SWEEP_R12_K3_N20_M240_S006-l.out	0	240	20	151.384201	0	0	434	309	40	20	0	104
SWEEP_R12_K3_N20_M240_S006-o.out	1	240	20	0.021285	0	0	135	363	28	14	0	135
SWEEP_R12_K3_N20_M240_S007-d.out	2	240	20	153.506973	0	0	320	480	240	240	0	80
SWEEP_R12_K3_N20_M240_S007-l.out	0	240	20	147.251740	0	0	342	240	40	20	0	81
SWEEP_R12_K3_N20_M240_S007-o.out	1	240	20	0.017711	0	0	98	258	24	12	0	98
SWEEP_R12_K3_N20_M240_S008-d.out	2	240	20	128.060852	0	0	472	708	354	354	0	118
SWEEP_R12_K3_N20_M240_S008-l.out	0	240	20	160.648636	0	0	494	354	40	20	0	119
SWEEP_R12_K3_N20_M240_S008-o.out	1	240	20	0.015904	0	0	73	186	22	11	0	73
SWEEP_R12_K3_N20_M240_S009-d.out	2	240	20	375.580902	0	0	408	612	306	306	0	102
SWEEP_R12_K3_N20_M240_S009-l.out	0	240	20	181.242462	0	0	430	306	40	20	0	103
SWEEP_R12_K3_N20_M240_S009-o.out	1	240	20	0.012267	0	0	62	156	20	10	0	62
SWEEP_R12_K3_N20_M240_S010-d.out	2	240	20	178.034302	0	0	352	528	264	264	0	88
SWEEP_R12_K3_N20_M240_S010-l.out	0	240	20	157.087234	0	0	374	264	40	20	0	89
SWEEP_R12_K3_N20_M240_S010-o.out	1	240	20	0.014997	0	0	90	234	24	12	0	90
SWEEP_R12_K3_N20_M240_S011-d.out	2	240	20	88.922592	0	0	356	534	267	267	0	89
SWEEP_R12_K3_N20_M240_S011-l.out	0	240	20	180.586166	0	0	378	267	40	20	0	90
SWEEP_R12_K3_N20_M240_S011-o.out	1	240	20	0.015312	0	0	72	186	20	10	0	72
SWEEP_R12_K3_N20_M240_S012-d.out	2	240	20	218.111435	0	0	456	684	342	342	0	114
SWEEP_R12_K3_N20_M240_S012-l.out	0	240	20	157.605133	0	0	478	342	40	20	0	115
SWEEP_R12_K3_N20_M240_S012-o.out	1	240	20	0.018826	0	0	82	210	24	12	0	82
SWEEP_R12_K3_N20_M240_S013-d.out	2	240	20	163.496643	0	0	340	510	255	255	0	85
SWEEP_R12_K3_N20_M240_S013-l.out	0	240	20	148.909241	0	0	362	255	40	20	0	86
SWEEP_R12_K3_N20_M240_S013-o.out	1	240	20	0.011998	0	0	107	282	26	13	0	107
SWEEP_R12_K3_N20_M240_S014-d.out	2	240	20	161.475372	0	0	348	522	261	261	0	87
SWEEP_R12_K3_N20_M240_S014-l.out	0	240	20	148.684464	0	0	370	261	40	20	0	88
SWEEP_R12_K3_N20_M240_S014-o.out	1	240	20	0.014643	0	0	61	153	20	10	0	61
SWEEP_R12_K3_N20_M240_S015-d.out	2	240	20	225.733231	0	0	324	486	243	243	0	81
SWEEP_R12_K3_N20_M240_S015-l.out	0	240	20	160.511276	0	0	346	243	40	20	0	82
SWEEP_R12_K3_N20_M240_S015-o.out	1	240	20	0.009267	0	0	81	210	22	11	0	81
SWEEP_R12_K3_N20_M240_S016-d.out	2	240	20	331.685638	0	0	380	570	285	285	0	95
SWEEP_R12_K3_N20_M240_S016-l.out	0	240	20	191.468842	0	0	402	285	40	20	0	96
SWEEP_R12_K3_N20_M240_S016-o.out	1	240	20	0.016433	0	0	86	222	24	12	0	86
SWEEP_R12_K3_N20_M240_S017-d.out	2	240	20	185.026794	0	0	488	732	366	366	0	122
SWEEP_R12_K3_N20_M240_S017-l.out	0	240	20	172.135452	0	0	510	366	40	20	0	123
SWEEP_R12_K3_N20_M240_S017-o.out	1	240	20	0.016881	0	0	86	225	22	11	0	86
SWEEP_R12_K3_N20_M240_S018-d.out	2	240	20	60.261215	0	0	328	492	246	246	0	82
SWEEP_R12_K3_N20_M240_S018-l.out	0	240	20	160.621750	0	0	350	246	40	20	0	83
SWEEP_R12_K3_N20_M240_S018-o.out	1	240	20	0.033102	0	0	82	210	24	12	0	82
SWEEP_R12_K3_N20_M240_S019-d.out	2	240	20	171.010803	0	0	344	516	258	258	0	86
SWEEP_R12_K3_N20_M240_S019-l.out	0	240	20	165.958115	0	0	366	258	40	20	0	87
SWEEP_R12_K3_N20_M240_S019-o.out	1	240	20	0.019470	0	0	80	207	22	11	0	80
SWEEP_R12_K3_N20_M240_S020-d.out	2	240	20	420.972778	0	0	436	654	327	327	0	109
SWEEP_R12_K3_N20_M240_S020-l.out	0	240	20	159.240555	0	0	458	327	40	20	0	110
SWEEP_R12_K3_N20_M240_S020-o.out	1	240	20	0.027269	0	0	136	366	28	14	0	136
SWEEP_R12_K3_N20_M240_S021-d.out	2	240	20	229.661163	0	0	416	624	312	312	0	104
SWEEP_R12_K3_N20_M240_S021-l.out	0	240	20	166.223557	0	0	438	312	40	20	0	105
SWEEP_R12_K3_N20_M240_S021-o.out	1	240	20	0.026935	0	0	127	339	28	14	0	127
SWEEP_R12_K3_N20_M240_S022-d.out	2	240	20	153.773941	0	0	396	594	297	297	0	99
SWEEP_R12_K3_N20_M240_S022-l.out	0	240	20	162.555130	0	0	418	297	40	20	0	100
SWEEP_R12_K3_N20_M240_S022-o.out	1	240	20	0.025898	0	0	134	360	28	14	0	134
SWEEP_R12_K3_N20_M240_S023-d.out	2	240	20	106.367615	0	0	424	636	318	318	0	106
SWEEP_R12_K3_N20_M240_S023-l.out	0	240	20	162.764099	0	0	446	318	40	20	0	107
SWEEP_R12_K3_N20_M240_S023-o.out	1	240	20	0.021173	0	0	93	243	24	12	0	93
SWEEP_R12_K3_N20_M240_S024-d.out	2	240	20	307.565308	0	0	444	666	333	333	0	111
SWEEP_R12_K3_N20_M240_S024-l.out	0	240	20	161.104538	0	0	466	333	40	20	0	112
SWEEP_R12_K3_N20_M240_S024-o.out	1	240	20	0.013278	0	0	90	234	24	12	0	90
SWEEP_R12_K3_N20_M240_S025-d.out	2	240	20	105.020378	0	0	328	492	246	246	0	82
SWEEP_R12_K3_N20_M240_S025-l.out	0	240	20	147.540405	0	0	350	246	40	20	0	83
SWEEP_R12_K3_N20_M240_S025-o.out	1	240	20	0.011924	0	0	75	192	22	11	0	75
SWEEP_R12_K3_N20_M240_S026-d.out	2	240	20	116.720268	0	0	364	546	273	273	0	91
SWEEP_R12_K3_N20_M240_S026-l.out	0	240	20	170.196243	0	0	386	273	40	20	0	92
SWEEP_R12_K3_N20_M240_S026-o.out	1	240	20	0.019105	0	0	93	243	24	12	0	93
SWEEP_R12_K3_N20_M240_S027-d.out	2	240	20	86.462822	0	0	348	522	261	261	0	87
SWEEP_R12_K3_N20_M240_S027-l.out	0	240	20	158.908386	0	0	370	261	40	20	0	88
SWEEP_R12_K3_N20_M240_S027-o.out	1	240	20	0.016482	0	0	72	183	22	11	0	72
SWEEP_R12_K3_N20_M240_S028-d.out	2	240	20	178.479401	0	0	368	552	276	276	0	92
SWEEP_R12_K3_N20_M240_S028-l.out	0	240	20	164.826294	0	0	390	276	40	20	0	93
SWEEP_R12_K3_N20_M240_S028-o.out	1	240	20	0.030921	0	0	112	297	26	13	0	112
SWEEP_R12_K3_N20_M240_S029-d.out	2	240	20	234.157028	0	0	368	552	276	276	0	92
SWEEP_R12_K3_N20_M240_S029-l.out	0	240	20	160.807510	0	0	390	276	40	20	0	93
SWEEP_R12_K3_N20_M240_S029-o.out	1	240	20	0.018463	0	0	104	276	24	12	0	104
SWEEP_R13_K3_N20_M244_S000-d.out	2	244	20	81.573952	0	0	424	636	318	318	0	106
SWEEP_R13_K3_N20_M244_S000-l.out	0	244	20	149.063522	0	0	446	318	40	20	0	107
SWEEP_R13_K3_N20_M244_S000-o.out	1	244	20	0.015198	0	0	99	261	24	12	0	99
SWEEP_R13_K3_N20_M244_S001-d.out	2	244	20	229.853287	0	0	440	660	330	330	0	110
SWEEP_R13_K3_N20_M244_S001-l.out	0	244	20	161.879135	0	0	462	330	40	20	0	111
SWEEP_R13_K3_N20_M244_S001-o.out	1	244	20	0.012082	0	0	67	168	22	11	0	67
SWEEP_R13_K3_N20_M244_S002-d.out	2	244	20	252.224091	0	0	416	624	312	312	0	104
SWEEP_R13_K3_N20_M244_S002-l.out	0	244	20	166.673080	0	0	438	312	40	20	0	105
SWEEP_R13_K3_N20_M244_S002-o.out	1	244	20	0.023673	0	0	93	243	24	12	0	93
SWEEP_R13_K3_N20_M244_S003-d.out	2	244	20	145.460098	0	0	376	564	282	282	0	94
SWEEP_R13_K3_N20_M244_S003-l.out	0	244	20	171.361954	0	0	398	282	40	20	0	95
SWEEP_R13_K3_N20_M244_S003-o.out	1	244	20	0.026126	0	0	108	285	26	13	0	108
SWEEP_R13_K3_N20_M244_S004-d.out	2	244	20	97.835915	0	0	336	504	252	252	0	84
SWEEP_R13_K3_N20_M244_S004-l.out	0	244	20	160.038330	0	0	358	252	40	20	0	85
SWEEP_R13_K3_N20_M244_S004-o.out	1	244	20	0.025962	0	0	69	174	22	11	0	69
SWEEP_R13_K3_N20_M244_S005-d.out	2	244	20	414.617249	0	0	420	630	315	315	0	105
SWEEP_R13_K3_N20_M244_S005-l.out	0	244	20	167.181168	0	0	442	315	40	20	0	106
SWEEP_R13_K3_N20_M244_S005-o.out	1	244	20	0.012160	0	0	99	261	24	12	0	99
SWEEP_R13_K3_N20_M244_S006-d.out	2	244	20	99.531685	0	0	412	618	309	309	0	103
SWEEP_R13_K3_N20_M244_S006-l.out	0	244	20	151.749481	0	0	434	309	40	20	0	104
SWEEP_R13_K3_N20_M244_S006-o.out	1	244	20	0.021335	0	0	138	372	28	14	0	138
SWEEP_R13_K3_N20_M244_S007-d.out	2	244	20	153.546158	0	0	320	480	240	240	0	80
SWEEP_R13_K3_N20_M244_S007-l.out	0	244	20	147.974228	0	0	342	240	40	20	0	81
SWEEP_R13_K3_N20_M244_S007-o.out	1	244	20	0.013955	0	0	100	264	24	12	0	100
SWEEP_R13_K3_N20_M244_S008-d.out	2	244	20	128.202744	0	0	472	708	354	354	0	118
SWEEP_R13_K3_N20_M244_S008-l.out	0	244	20	159.714828	0	0	494	354	40	20	0	119
SWEEP_R13_K3_N20_M244_S008-o.out	1	244	20	0.016099	0	0	75	192	22	11	0	75
SWEEP_R13_K3_N20_M244_S009-d.out	2	244	20	381.271027	0	0	408	612	306	306	0	102
SWEEP_R13_K3_N20_M244_S009-l.out	0	244	20	181.300278	0	0	430	306	40	20	0	103
SWEEP_R13_K3_N20_M244_S009-o.out	1	244	20	0.012437	0	0	62	156	20	10	0	62
SWEEP_R13_K3_N20_M244_S010-d.out	2	244	20	176.505341	0	0	352	528	264	264	0	88
SWEEP_R13_K3_N20_M244_S010-l.out	0	244	20	157.052795	0	0	374	264	40	20	0	89
SWEEP_R13_K3_N20_M244_S010-o.out	1	244	20	0.015266	0	0	90	234	24	12	0	90
SWEEP_R13_K3_N20_M244_S011-d.out	2	244	20	88.983276	0	0	356	534	267	267	0	89
SWEEP_R13_K3_N20_M244_S011-l.out	0	244	20	180.471298	0	0	378	267	40	20	0	90
SWEEP_R13_K3_N20_M244_S011-o.out	1	244	20	0.015751	0	0	73	189	20	10	0	73
SWEEP_R13_K3_N20_M244_S012-d.out	2	244	20	218.435822	0	0	456	684	342	342	0	114
SWEEP_R13_K3_N20_M244_S012-l.out	0	244	20	151.551102	0	0	478	342	40	20	0	115
SWEEP_R13_K3_N20_M244_S012-o.out	1	244	20	0.019346	0	0	84	216	24	12	0	84
SWEEP_R13_K3_N20_M244_S013-d.out	2	244	20	163.650558	0	0	340	510	255	255	0	85
SWEEP_R13_K3_N20_M244_S013-l.out	0	244	20	149.529282	0	0	362	255	40	20	0	86
SWEEP_R13_K3_N20_M244_S013-o.out	1	244	20	0.010730	0	0	61	153	20	10	0	61
SWEEP_R13_K3_N20_M244_S014-d.out	2	244	20	161.785004	0	0	348	522	261	261	0	87
SWEEP_R13_K3_N20_M244_S014-l.out	0	244	20	148.973846	0	0	370	261	40	20	0	88
SWEEP_R13_K3_N20_M244_S014-o.out	1	244	20	0.014120	0	0	52	129	18	9	0	52
SWEEP_R13_K3_N20_M244_S015-d.out	2	244	20	226.198410	0	0	324	486	243	243	0	81
SWEEP_R13_K3_N20_M244_S015-l.out	0	244	20	160.691071	0	0	346	243	40	20	0	82
SWEEP_R13_K3_N20_M244_S015-o.out	1	244	20	0.009695	0	0	81	210	22	11	0	81
SWEEP_R13_K3_N20_M244_S016-d.out	2	244	20	313.373810	0	0	380	570	285	285	0	95
SWEEP_R13_K3_N20_M244_S016-l.out	0	244	20	180.375626	0	0	402	285	40	20	0	96
SWEEP_R13_K3_N20_M244_S016-o.out	1	244	20	0.016619	0	0	87	225	24	12	0	87
SWEEP_R13_K3_N20_M244_S017-d.out	2	244	20	184.598938	0	0	488	732	366	366	0	122
SWEEP_R13_K3_N20_M244_S017-l.out	0	244	20	171.824173	0	0	510	366	40	20	0	123
SWEEP_R13_K3_N20_M244_S017-o.out	1	244	20	0.016967	0	0	86	225	22	11	0	86
SWEEP_R13_K3_N20_M244_S018-d.out	2	244	20	60.059769	0	0	328	492	246	246	0	82
SWEEP_R13_K3_N20_M244_S018-l.out	0	244	20	160.534042	0	0	350	246	40	20	0	83
SWEEP_R13_K3_N20_M244_S018-o.out	1	244	20	0.030307	0	0	71	180	22	11	0	71
SWEEP_R13_K3_N20_M244_S019-d.out	2	244	20	170.287170	0	0	344	516	258	258	0	86
SWEEP_R13_K3_N20_M244_S019-l.out	0	244	20	165.949539	0	0	366	258	40	20	0	87
SWEEP_R13_K3_N20_M244_S019-o.out	1	244	20	0.019476	0	0	82	213	22	11	0	82
SWEEP_R13_K3_N20_M244_S020-d.out	2	244	20	419.978516	0	0	436	654	327	327	0	109
SWEEP_R13_K3_N20_M244_S020-l.out	0	244	20	159.306763	0	0	458	327	40	20	0	110
SWEEP_R13_K3_N20_M244_S020-o.out	1	244	20	0.027576	0	0	137	369	28	14	0	137
SWEEP_R13_K3_N20_M244_S021-d.out	2	244	20	236.522491	0	0	416	624	312	312	0	104
SWEEP_R13_K3_N20_M244_S021-l.out	0	244	20	166.373199	0	0	438	312	40	20	0	105
SWEEP_R13_K3_N20_M244_S021-o.out	1	244	20	0.027234	0	0	129	345	28	14	0	129
SWEEP_R13_K3_N20_M244_S022-d.out	2	244	20	154.062943	0	0	396	594	297	297	0	99
SWEEP_R13_K3_N20_M244_S022-l.out	0	244	20	163.496979	0	0	418	297	40	20	0	100
SWEEP_R13_K3_N20_M244_S022-o.out	1	244	20	0.023796	0	0	137	369	28	14	0	137
SWEEP_R13_K3_N20_M244_S023-d.out	2	244	20	106.234459	0	0	424	636	318	318	0	106
SWEEP_R13_K3_N20_M244_S023-l.out	0	244	20	163.289398	0	0	446	318	40	20	0	107
SWEEP_R13_K3_N20_M244_S023-o.out	1	244	20	0.021426	0	0	94	246	24	12	0	94
SWEEP_R13_K3_N20_M244_S024-d.out	2	244	20	307.852386	0	0	444	666	333	333	0	111
SWEEP_R13_K3_N20_M244_S024-l.out	0	244	20	161.267746	0	0	466	333	40	20	0	112
SWEEP_R13_K3_N20_M244_S024-o.out	1	244	20	0.012891	0	0	91	237	24	12	0	91
SWEEP_R13_K3_N20_M244_S025-d.out	2	244	20	104.913696	0	0	328	492	246	246	0	82
SWEEP_R13_K3_N20_M244_S025-l.out	0	244	20	147.548111	0	0	350	246	40	20	0	83
SWEEP_R13_K3_N20_M244_S025-o.out	1	244	20	0.011729	0	0	75	192	22	11	0	75
SWEEP_R13_K3_N20_M244_S026-d.out	2	244	20	116.152794	0	0	364	546	273	273	0	91
SWEEP_R13_K3_N20_M244_S026-l.out	0	244	20	170.978668	0	0	386	273	40	20	0	92
SWEEP_R13_K3_N20_M244_S026-o.out	1	244	20	0.018231	0	0	95	249	24	12	0	95
SWEEP_R13_K3_N20_M244_S027-d.out	2	244	20	86.575577	0	0	348	522	261	261	0	87
SWEEP_R13_K3_N20_M244_S027-l.out	0	244	20	158.356110	0	0	370	261	40	20	0	88
SWEEP_R13_K3_N20_M244_S027-o.out	1	244	20	0.016139	0	0	74	189	22	11	0	74
SWEEP_R13_K3_N20_M244_S028-d.out	2	244	20	178.328873	0	0	368	552	276	276	0	92
SWEEP_R13_K3_N20_M244_S028-l.out	0	244	20	164.916443	0	0	390	276	40	20	0	93
SWEEP_R13_K3_N20_M244_S028-o.out	1	244	20	0.028884	0	0	97	255	24	12	0	97
SWEEP_R13_K3_N20_M244_S029-d.out	2	244	20	233.596222	0	0	368	552	276	276	0	92
SWEEP_R13_K3_N20_M244_S029-l.out	0	244	20	161.107681	0	0	390	276	40	20	0	93
SWEEP_R13_K3_N20_M244_S029-o.out	1	244	20	0.018577	0	0	107	285	24	12	0	107
SWEEP_R13_K3_N20_M252_S000-d.out	2	252	20	81.667786	0	0	424	636	318	318	0	106
SWEEP_R13_K3_N20_M252_S000-l.out	0	252	20	149.283829	0	0	446	318	40	20	0	107
SWEEP_R13_K3_N20_M252_S000-o.out	1	252	20	0.015244	0	0	100	264	24	12	0	100
SWEEP_R13_K3_N20_M252_S001-d.out	2	252	20	230.793289	0	0	440	660	330	330	0	110
SWEEP_R13_K3_N20_M252_S001-l.out	0	252	20	161.572205	0	0	462	330	40	20	0	111
SWEEP_R13_K3_N20_M252_S001-o.out	1	252	20	0.011892	0	0	68	171	22	11	0	68
SWEEP_R13_K3_N20_M252_S002-d.out	2	252	20	251.965408	0	0	416	624	312	312	0	104
SWEEP_R13_K3_N20_M252_S002-l.out	0	252	20	167.105545	0	0	438	312	40	20	0	105
SWEEP_R13_K3_N20_M252_S002-o.out	1	252	20	0.023209	0	0	97	255	24	12	0	97
SWEEP_R13_K3_N20_M252_S003-d.out	2	252	20	145.805588	0	0	376	564	282	282	0	94
SWEEP_R13_K3_N20_M252_S003-l.out	0	252	20	170.889801	0	0	398	282	40	20	0	95
SWEEP_R13_K3_N20_M252_S003-o.out	1	252	20	0.022287	0	0	112	297	26	13	0	112
SWEEP_R13_K3_N20_M252_S004-d.out	2	252	20	97.284470	0	0	336	504	252	252	0	84
SWEEP_R13_K3_N20_M252_S004-l.out	0	252	20	160.522903	0	0	358	252	40	20	0	85
SWEEP_R13_K3_N20_M252_S004-o.out	1	252	20	0.026537	0	0	70	177	22	11	0	70
SWEEP_R13_K3_N20_M252_S005-d.out	2	252	20	414.982605	0	0	420	630	315	315	0	105
SWEEP_R13_K3_N20_M252_S005-l.out	0	252	20	166.958710	0	0	442	315	40	20	0	106
SWEEP_R13_K3_N20_M252_S005-o.out	1	252	20	0.012111	0	0	99	261	24	12	0	99
SWEEP_R13_K3_N20_M252_S006-d.out	2	252	20	99.183121	0	0	412	618	309	309	0	103
SWEEP_R13_K3_N20_M252_S006-l.out	0	252	20	151.129257	0	0	434	309	40	20	0	104
SWEEP_R13_K3_N20_M252_S006-o.out	1	252	20	0.018366	0	0	143	387	28	14	0	143
SWEEP_R13_K3_N20_M252_S007-d.out	2	252	20	152.978821	0	0	320	480	240	240	0	80
SWEEP_R13_K3_N20_M252_S007-l.out	0	252	20	147.604691	0	0	342	240	40	20	0	81
SWEEP_R13_K3_N20_M252_S007-o.out	1	252	20	0.014444	0	0	103	273	24	12	0	103
SWEEP_R13_K3_N20_M252_S008-d.out	2	252	20	128.095795	0	0	472	708	354	354	0	118
SWEEP_R13_K3_N20_M252_S008-l.out	0	252	20	159.653244	0	0	494	354	40	20	0	119
SWEEP_R13_K3_N20_M252_S008-o.out	1	252	20	0.014896	0	0	76	195	22	11	0	76
SWEEP_R13_K3_N20_M252_S009-d.out	2	252	20	376.168365	0	0	408	612	306	306	0	102
SWEEP_R13_K3_N20_M252_S009-l.out	0	252	20	181.583923	0	0	430	306	40	20	0	103
SWEEP_R13_K3_N20_M252_S009-o.out	1	252	20	0.009786	0	0	56	141	18	9	0	56
SWEEP_R13_K3_N20_M252_S010-d.out	2	252	20	177.607712	0	0	352	528	264	264	0	88
SWEEP_R13_K3_N20_M252_S010-l.out	0	252	20	156.713440	0	0	374	264	40	20	0	89
SWEEP_R13_K3_N20_M252_S010-o.out	1	252	20	0.015181	0	0	92	240	24	12	0	92
SWEEP_R13_K3_N20_M252_S011-d.out	2	252	20	89.289581	0	0	356	534	267	267	0	89
SWEEP_R13_K3_N20_M252_S011-l.out	0	252	20	181.088165	0	0	378	267	40	20	0	90
SWEEP_R13_K3_N20_M252_S011-o.out	1	252	20	0.014542	0	0	76	198	20	10	0	76
SWEEP_R13_K3_N20_M252_S012-d.out	2	252	20	218.028687	0	0	456	684	342	342	0	114
SWEEP_R13_K3_N20_M252_S012-l.out	0	252	20	151.628311	0	0	478	342	40	20	0	115
